,Period,Trade Flow,Reporter,Partner,Commodity Code,Trade Value (US$),Net Weight(kg),Qty Unit
98,2013,M,USA,El Salvador,7108,"$917,724",22,22
99,2013,M,USA,France,7108,"$15,494,363",339,339
100,2013,M,USA,Gambia,7108,"$1,360,270",50,50
101,2013,M,USA,Germany,7108,"$24,569,387","1,644","1,644"
102,2013,M,USA,Ghana,7108,"$3,610,848",75,75
103,2013,M,USA,Grenada,7108,"$74,529",2,2
104,2013,M,USA,Guatemala,7108,"$440,491,445","6,420","6,420"
105,2013,M,USA,Guinea,7108,"$217,742",6,6
106,2013,M,USA,Guyana,7108,"$339,928,750","7,361","7,361"
107,2013,M,USA,Haiti,7108,"$25,300",1,1
108,2013,M,USA,Honduras,7108,"$144,772,239","3,260","3,260"
109,2013,M,USA,"China, Hong Kong SAR",7108,"$45,561",1,1
110,2013,M,USA,Ireland,7108,"$3,886",1,1
111,2013,M,USA,Israel,7108,"$244,664",5,5
112,2013,M,USA,Italy,7108,"$4,141,128",178,178
113,2013,M,USA,Jamaica,7108,"$3,451,273",108,108
114,2013,M,USA,Japan,7108,"$1,321,101",42,42
115,2013,M,USA,Rep. of Korea,7108,"$561,725",12,12
116,2013,M,USA,Lao People's Dem. Rep.,7108,"$169,067",5,5
117,2013,M,USA,Lebanon,7108,"$7,620",0,0
118,2013,M,USA,Liberia,7108,"$76,085",2,2
119,2013,M,USA,Malaysia,7108,"$18,756",0,0
120,2013,M,USA,Mexico,7108,"$3,670,429,763","83,892","83,892"
121,2013,M,USA,Netherlands,7108,"$12,601",0,0
122,2013,M,USA,Curaçao,7108,"$26,486,152",604,604
123,2013,M,USA,Aruba,7108,"$4,433,173",101,101
124,2013,M,USA,Sint Maarten,7108,"$5,650",1,1
125,2013,M,USA,New Zealand,7108,"$519,043",11,11
126,2013,M,USA,Nicaragua,7108,"$142,057,763","3,102","3,102"
127,2013,M,USA,Nigeria,7108,"$165,501",5,5
128,2013,M,USA,Panama,7108,"$40,303,836",893,893
129,2013,M,USA,Paraguay,7108,"$47,329,525","1,031","1,031"
